hsaId,name,ownership,isFamiljecentral,address,phone,lat,lon,lanCode,kommunCode,kommungrupp,unitCode,spark_startYear,spark_endYear,spark_weightedDemand,spark_rj,spark_children05,url_1177,coord_source,spark_verify_1177,fetched_at
SE2321000206-E00620,1. Hälsocentralen Kramfors,Region,True,Bruksgatan 12-14,,62.9332286,17.7801871,22,2282,,22_SE2321000206-E00620,,,889,0.001124,444,https://www.1177.se/hitta-vard/kontaktkort/Halsocentralen-Kramfors/,,live_2026-07-21,2026-08-26
,"1. Närhälsan Hentorp vårdcentral - Skultorp, Skövde",Unknown,False,,,58.3429199,13.8293618,14,1496,,14_X0085,,,2579,0.000388,418,,,,2026-08-26
SE162321000156-4G4B,"1. Svea Vårdcentral, Säffle",Region,True,"Familjecentralen plan 5, Sundsgatan 1, Säffle",010-838 12 95,59.1362848,12.9340633,17,1785,,17_SE162321000156-4G4B,,,487,0.002051,729,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-familjecentralen-Saffle/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000016-8RQN,"ALVA Barnavårdscentral, Södermalm",Region,False,"Medborgarplatsen 25, STOCKHOLM",08-502 331 50,59.3153961,18.0710218,01,0180,,01_SE2321000016-8RQN,,,14255,7e-05,117,https://www.1177.se/hitta-vard/kontaktkort/Capio-Alva-BVC-Medborgarplatsen-Sodermalm/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000255-O17683,"Achima Care BVC Roslunda, Ängelholm",Privat,False,"Errarpsvägen 3, Ängelholm",0431-47 25 03,56.2554167,12.8790574,12,1292,,12_SE162321000255-O17683,,,3124,0.00032,554,https://www.1177.se/hitta-vard/kontaktkort/Achima-Care-BVC-Roslunda-Angelholm/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000172-2ZPL,Achima Care Köpings vårdcentral,Privat,False,"Glasgatan 5, Köping",0221-44 24 00,59.5130927,15.9973863,19,1983,,19_SE2321000172-2ZPL,,,2649,0.000377,662,https://www.1177.se/hitta-vard/kontaktkort/Achima-Care-Koping-Barnavardscentral/,,live_2026-07-21,2026-08-26
SE2321000172-2BRD,"Achima Care Sala Barnavårdscentral, Sala",Privat,False,"Kålgårdsgatan 7, Sala",0224-586 82,59.9185773,16.6117472,19,1981,,19_SE2321000172-2BRD,,,894,0.001118,457,https://www.1177.se/hitta-vard/kontaktkort/Achima-Care-Sala-Barnavardscentral/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000065-7330028055113,Achima Care Vislanda health center,Privat,False,,,56.7864525,14.4501629,07,0764,,07_SE2321000065-7330028055113,,,561,0.001781,332,,,no_live_card_2026-07-21,2026-08-26
SE2321000065-7330028137543,Achima Care Växjö vårdcentral,Privat,False,"Storgatan 4, 2352 32 Växjö",0470-33 97 43,56.8791581,14.7979743,07,0780,,07_SE2321000065-7330028137543,,,4664,0.000214,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Achima-Care-Vaxjo-Vaxjo/,,live_2026-07-21,2026-08-26
SE2321000164-10G5,"Adolfsbergs Vårdcentral, Örebro",Region,False,"Lindhultsvägen 2, Örebro",019-602 29 00,59.2390755,15.1607229,18,1880,,18_SE2321000164-10G5,,,5604,0.000178,1125,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-BVC-Adolfsbergs-vardcentral/,,live_2026-07-21,2026-08-26
SE162321000024-0063398,Aleris Barncentrum & Vårdcentral,Region,False,"Klostergatan 4, Uppsala",018-611 78 57,59.8600033,17.6366356,03,0380,,03_SE162321000024-0063398,,,8110,0.000123,0,https://www.1177.se/hitta-vard/kontaktkort/MamaMia-Barncentrum-BVC/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-E000000013859,Allemanshälsans Vårdcentral,Privat,False,"Gustav Adolfs gata 57, 549 54, Skövde",0500-78 99 90,58.4063184,13.8533277,14,1496,,14_SE2321000131-E000000013859,,,3851,0.00026,340,https://www.1177.se/hitta-vard/kontaktkort/Capio-Vardcentral-Skovde-Lunden-Skovde/,,live_2026-07-21,2026-08-26
SE2321000016-162L,Alviks barnavårdscentral,Privat,False,"Tranebergsplan 1, Bromma",08-123 428 88,59.3348938,17.9780426,01,0180,,01_SE2321000016-162L,,,16417,6.1e-05,1016,https://www.1177.se/hitta-vard/kontaktkort/Alviks-BVC/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000057-9V05,Aneby vårdcentral,Privat,True,"Familjecentralen, Storgatan 46 B, Aneby",010-243 49 80,57.8379635,14.8186169,06,0604,,06_SE2321000057-9V05,,,1070,0.000934,395,https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovarden-Aneby/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000230-E00369,Arjeplogs hälsocentral,Region,False,Dr Wallqvist väg 3,0961-148 01,66.0500365,17.8912358,25,2506,,25_SE2321000230-E00369,,,485,0.00206,100,https://www.1177.se/hitta-vard/kontaktkort/Arjeplogs-halsocentral/,,live_2026-07-21,2026-08-26
,Arvidsjaurs Hälsocentral,Region,False,,,65.596916,19.1682168,25,2505,,25_X0099,,,494,0.002024,308,,,,2026-08-26
SE2321000180-4LMJ,Avestahälsan AB,Privat,False,"Markusgatan 17, Avesta",0226-800 70,60.1441654,16.169581,20,2084,,20_SE2321000180-4LMJ,,,1011,0.000989,662,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Avestahalsan/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000016-BLPF,Axelsbergs BVC,Region,False,"Axelsbergs Torg 2, Hägersten",08-123 478 41,59.303934,17.9756059,01,0180,,01_SE2321000016-BLPF,,,13550,7.4e-05,1865,https://www.1177.se/hitta-vard/kontaktkort/Axelsbergs-BVC/,,live_2026-07-21,2026-08-26
SE162321000255-O20680,BVC Bambino,Privat,False,"Fågelbacksgatan 9B, Malmö",040-615 88 15,55.5968849,12.985942,12,1280,,12_SE162321000255-O20680,,,15561,6.4e-05,863,https://www.1177.se/hitta-vard/kontaktkort/BVC-Bambino/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000255-O23263,"BVC Bambino City, Malmö",Privat,False,"Västra Kanalgatan 7, Malmö",040-618 88 15,55.6002149,13.0021854,12,1280,,12_SE162321000255-O23263,,,16778,6e-05,476,https://www.1177.se/hitta-vard/kontaktkort/BVC-Bambino-City-Malmo/,,live_2026-07-21,2026-08-26
SE162321000255-O23788,BVC Bambino Hyllie,Privat,False,"Hyllie stationstorg 2, Malmö",040-615 88 15,55.5638416,12.976005,12,1280,,12_SE162321000255-O23788,,,16056,6.2e-05,871,https://www.1177.se/hitta-vard/kontaktkort/BVC-Bambino-Hyllie-Malmo/,,live_2026-07-21,2026-08-26
SE162321000255-O28143,BVC Bambino Mobilia,Privat,True,"Per Albin Hanssons väg 32A, Malmö",040-615 88 15,55.5820785,13.0038295,12,1280,,12_SE162321000255-O28143,,,17140,5.8e-05,1123,https://www.1177.se/hitta-vard/kontaktkort/BVC-Bambino-Mobilia-Malmo/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000575,"BVC Capio Läkarhus Stenungsund, Stenungsund",Privat,False,"Strandvägen 23C, 444 31, Stenungsund",0303-37 38 04,58.0723208,11.815406,14,1415,,14_SE2321000131-F000000000575,,,1530,0.000653,380,https://www.1177.se/hitta-vard/kontaktkort/BVC-Capio-Vardcentral-Stenungsund-Stenungsund/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000580,"BVC Capio Vårdcentral Amhult, Torslanda",Privat,False,"Flygfältsgatan 23, 42337, Torslanda",031-352 30 10,57.70895,11.78074,14,1480,,14_SE2321000131-F000000000580,,,7243,0.000138,0,https://www.1177.se/hitta-vard/kontaktkort/Capio-BVC-Torslanda-Torslanda/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000658,"BVC Capio Vårdcentral Axess, Haga-Annedal",Privat,False,"Södra Allégatan 6, 413 01, Göteborg",031-725 00 12,57.6995317,11.9580327,14,1480,,14_SE2321000131-F000000000658,,,20185,5e-05,1230,https://www.1177.se/hitta-vard/kontaktkort/BVC-Capio-Vardcentral-Axess-Haga-Annedal/,,live_2026-07-21,2026-08-26
SE2321000131-F000000002033,"BVC Capio Vårdcentral Lödöse, Lödöse",Privat,False,"Klostergatan 1 F, 463 71, Lödöse",0520-40 50 60,58.0338502,12.1523551,14,1462,,14_SE2321000131-F000000002033,2026,2026,1324,0.000755,351,https://www.1177.se/hitta-vard/kontaktkort/BVC-Capio-Vardcentral-Lodose-Lodose/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-F000000000576,"BVC Capio Vårdcentral Selma, Hisings Backa",Privat,False,"Selma Lagerlöfs torg 1, 422 62, Hisings Backa",031-722 11 70,57.74762,11.982775,14,1480,,14_SE2321000131-F000000000576,,,16406,6.1e-05,416,https://www.1177.se/hitta-vard/kontaktkort/BVC-Capio-Vardcentral-Selma-Hisings-Backa/,osm_place:Backa,live_2026-07-21,2026-08-26
SE2321000016-14CL,"BVC Capio Vårdcentral Skogås, Capio Vårdcentral Skogås",Region,True,"Melodivägen 6, SKOGÅS",08-578 383 00,59.2179428,18.1558288,01,0126,,01_SE2321000016-14CL,,,6823,0.000147,1835,https://www.1177.se/hitta-vard/kontaktkort/BVC-Capio-Vardcentral-Skogas-Capio-Vardcentral-Skogas/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000637,"BVC Capio Vårdcentral Sävedalen, Partille",Privat,False,"Vallhamra torg 5, 433 65, Sävedalen",031-340 22 03,57.7201254,12.0702123,14,1402,,14_SE2321000131-F000000000637,,,12232,8.2e-05,658,https://www.1177.se/hitta-vard/kontaktkort/BVC-Capio-Vardcentral-Savedalen-Partille/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000536,"BVC Capio vårdcentral Mölndal, Mölndal",Privat,False,"Bergmansgatan 17, 431 30, Mölndal",031-87 84 10,57.6561286,12.0154984,14,1481,,14_SE2321000131-F000000000536,,,14434,6.9e-05,700,https://www.1177.se/hitta-vard/kontaktkort/BVC-Capio-vardcentral-Molndal-Molndal/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000559,"BVC Centrumpraktiken, Kungälv",Privat,False,"Triogatan 5, 442 49, Kungälv",0303-20 93 00,57.8757555,11.9752061,14,1482,,14_SE2321000131-F000000000559,,,4030,0.000248,390,https://www.1177.se/hitta-vard/kontaktkort/BVC-Centrumpraktiken-Kungalv/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001750,"BVC Cityläkarna Borås, Borås",Privat,True,"Norrby Tvärgata 34, 504 37, Borås",033-720 24 00,57.7211662,12.9286143,14,1490,,14_SE2321000131-F000000001750,,,6026,0.000166,1185,https://www.1177.se/hitta-vard/kontaktkort/BVC-Citylakarna-Boras-Boras/,,live_2026-07-21,2026-08-26
SE2321000131-E000000019395,"BVC Din Klinik, Centrum",Privat,False,"Fridkullagatan 27, 412 65, Göteborg",031-751 80 00,57.6801105,11.9890042,14,1480,,14_SE2321000131-E000000019395,,,17114,5.8e-05,727,https://www.1177.se/hitta-vard/kontaktkort/Fridkullens-vardcentral-och-BVC/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000016-3LLV,"BVC Familjeläkargruppen Odenplan, Familjeläkargruppen Odenplan",Privat,False,"Norrtullsgatan 12B, STOCKHOLM",08-586 133 21,59.3441587,18.0502579,01,0180,,01_SE2321000016-3LLV,,,17161,5.8e-05,0,https://www.1177.se/hitta-vard/kontaktkort/Meliva-BVC-Matteus-Vasastaden/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000016-C87X,"BVC Flottiljen, Järfälla",Privat,False,"Barkarbyvägen 51, JÄRFÄLLA",08-408 085 98,59.4145713,17.8650412,01,0123,,01_SE2321000016-C87X,,,6205,0.000161,1218,https://www.1177.se/hitta-vard/kontaktkort/Familjelakarna-Barkarby-BVC-Jarfalla/,,live_2026-07-21,2026-08-26
SE2321000016-16NS,"BVC Fruängens vårdcentral, Fruängens vårdcentral",Region,False,"Fruängsgången 2, HÄGERSTEN",073-599 86 18,59.2856854,17.9664794,01,0180,,01_SE2321000016-16NS,,,14029,7.1e-05,2507,https://www.1177.se/hitta-vard/kontaktkort/BVC-Fruangens-vardcentral-Fruangens-vardcentral/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000738,"BVC Herkules vårdcentral, Borås",Privat,True,"Stora Kyrkogatan 4, 503 31, Borås",033-17 52 90,57.7227201,12.9380841,14,1490,,14_SE2321000131-F000000000738,,,5940,0.000168,127,https://www.1177.se/hitta-vard/kontaktkort/BVC-Herkules-vardcentral-Boras/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000687,"BVC JohannesVården - VC och BVC, Tynnered",Privat,False,"Trollbärsvägen 16B, 426 55, Västra Frölunda",031-89 29 30,57.6526691,11.8924861,14,1480,,14_SE2321000131-F000000000687,,,12659,7.9e-05,460,https://www.1177.se/hitta-vard/kontaktkort/BVC-JohannesVarden-VC-och-BVC-Tynnered/,,live_2026-07-21,2026-08-26
SE2321000016-1RNK,BVC Kvartersakuten Tegnergatan,Privat,False,"Tegnergatan 23, STOCKHOLM",08-512 238 81,59.3396644,18.0609173,01,0180,,01_SE2321000016-1RNK,,,18158,5.5e-05,343,https://www.1177.se/hitta-vard/kontaktkort/BVC-Kvartersakuten-Tegnergatan/,,live_2026-07-21,2026-08-26
SE2321000016-14G5,BVC Nacka Forum,Region,False,"Forumvägen 14, Nacka",,59.3102038,18.16473,01,0182,,01_SE2321000016-14G5,,,7443,0.000134,2039,https://www.1177.se/hitta-vard/kontaktkort/Nacka-Forum-BVC/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-F000000000643,"BVC Nötkärnan Hovås Askim Familjeläkare och BVC, Askim",Privat,False,"Askims Torg 5, 436 43, Askim",031-727 90 00,57.6334745,11.9368416,14,1480,,14_SE2321000131-F000000000643,,,13336,7.5e-05,415,https://www.1177.se/hitta-vard/kontaktkort/BVC-Notkarnan-Hovas-Askim-Familjelakare-och-BVC-Askim/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000543,"BVC Nötkärnan Kållered Familjeläkare och BVC, Kållered",Privat,False,"Gamla Riksvägen 44, 428 32, Kållered",031-793 18 00,57.6108502,12.0488431,14,1481,,14_SE2321000131-F000000000543,,,8555,0.000117,944,https://www.1177.se/hitta-vard/kontaktkort/BVC-Notkarnan-Kallered-Familjelakare-och-BVC-Kallered/,,live_2026-07-21,2026-08-26
SE2321000131-E000000007495,"BVC Nötkärnan Sävelången Familjeläkare, Alingsås",Privat,False,"Rubingatan 1 D, 441 45, Alingsås",0322-22 98 00,57.9201103,12.5119367,14,1489,,14_SE2321000131-E000000007495,,,2865,0.000349,534,https://www.1177.se/hitta-vard/kontaktkort/Notkarnan-Savelangen-Familjelakare-och-BVC-Alingsas/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001864,"BVC Omtanken Vårdcentral Frölunda Torg, Västra Frölunda",Privat,False,"Lilla Marconigatan 31, 421 42, Västra Frölunda",031-380 48 40,57.6530256,11.913225,14,1480,,14_SE2321000131-F000000001864,,,14150,7.1e-05,476,https://www.1177.se/hitta-vard/kontaktkort/BVC-Omtanken-Vardcentral-Frolunda-Torg-Vastra-Frolunda/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001309,"BVC Omtanken Vårdcentral Landala, Göteborg",Unknown,False,"Kapellplatsen 8, 411 31, Göteborg",031-352 06 27,57.6949138,11.969528,14,1480,,14_SE2321000131-F000000001309,,,19131,5.2e-05,0,https://www.1177.se/hitta-vard/kontaktkort/BVC-Omtanken-Vardcentral-Landala-Goteborg/,,live_2026-07-21,2026-08-26
,"BVC Omtanken Vårdcentral Pedagogen Park, Mölndal",Unknown,False,,,57.652055,11.9869711,14,1481,,14_X0131,,,12748,7.8e-05,317,,,,2026-08-26
,BVC Sigtuna Vårdcentral,Privat,False,,,59.6278152,17.7191816,01,0191,,01_X0132,,,1775,0.000563,638,,,,2026-08-26
SE2321000016-13T5,BVC Sju Systrar,Privat,False,"Bergavägen 4B, ÅKERSBERGA",08-540 801 46,59.4805586,18.2967362,01,0117,,01_SE2321000016-13T5,,,707,0.001413,3081,https://www.1177.se/hitta-vard/kontaktkort/BVC-Sju-Systrar/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001482,"BVC Sjöstaden Mariestad, Mariestad",Unknown,False,"Drottninggatan 1, 542 37, Mariestad",0501-27 94 90,58.7053702,13.8280553,14,1493,,14_SE2321000131-F000000001482,,,962,0.001038,729,https://www.1177.se/hitta-vard/kontaktkort/BVC-Sjostaden-Mariestad-Mariestad/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-F000000000845,"BVC Skagerns Vård och Hälsoenhet, Gullspång",Privat,False,"Hemgatan 10, 547 31, Gullspång",0551-201 17,58.9804176,14.0870317,14,1447,,14_SE2321000131-F000000000845,,,1135,0.000881,177,https://www.1177.se/hitta-vard/kontaktkort/BVC-Skagerns-Vard-och-Halsoenhet-Gullspang/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000131-F000000000548,"BVC Vårdcentralen Centrum, Alingsås",Privat,False,"Kungsgatan 5, 44131, Alingsås",0322-28 01 50,57.9304877,12.5299862,14,1489,,14_SE2321000131-F000000000548,,,2881,0.000347,716,https://www.1177.se/hitta-vard/kontaktkort/BVC-Vardcentralen-Centrum-Alingsas/,,live_2026-07-21,2026-08-26
SE2321000131-E000000015078,"BVC Wästerläkarna Redegatan, Västra Frölunda",Unknown,False,"Redegatan 1C, 426 77, Västra Frölunda",031-29 90 95,57.673105,11.8819106,14,1480,,14_SE2321000131-E000000015078,,,15008,6.7e-05,309,https://www.1177.se/hitta-vard/kontaktkort/BVC-Wasterlakarna-Redegatan-Vastra-Frolunda/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000843,"BVC Wästerläkarna, Älvsborg",Privat,False,"Hängpilsgatan 3, 426 77, Västra Frölunda",031-29 51 50,57.6710713,11.8788108,14,1480,,14_SE2321000131-F000000000843,,,15048,6.6e-05,354,https://www.1177.se/hitta-vard/kontaktkort/BVC-Wasterlakarna-Alvsborg/,,live_2026-07-21,2026-08-26
SE2321000131-F000000000619,"BVC- Vårdcentralen Carlanderska, Centrum",Privat,False,"Eklandagatan 80, 412 61, Göteborg",031-81 80 01,57.692566,11.9892601,14,1480,,14_SE2321000131-F000000000619,,,17355,5.8e-05,363,https://www.1177.se/hitta-vard/kontaktkort/BVC-Vardcentralen-Carlanderska-Centrum/,,live_2026-07-21,2026-08-26
SE2321000131-E000000015406,Backaplan Vårdcentral och BVC,Privat,False,"Gamla Tuvevägen 23, 417 05, Göteborg",031-30 01 90,57.7259412,11.9468589,14,1480,,14_SE2321000131-E000000015406,,,18501,5.4e-05,361,https://www.1177.se/hitta-vard/kontaktkort/Backaplan-BVC/,,live_2026-07-21,2026-08-26
,Backe hälsocentral,Region,False,,,63.8072245,16.4083791,23,2313,,23_X0142,,,131,0.007596,39,,,,2026-08-26
,Backens familjecentral,Region,True,,,63.8374043,20.1610018,24,2480,,24_X0143,,,2688,0.000372,618,,,,2026-08-26
SE162321000024-0023744,"Barnavårdcental Sävja vårdcentral, Uppsala",Privat,False,"Västgötaresan 64 Plan 1, Uppsala",018-18 37 00,59.8100711,17.7023247,03,0380,,03_SE162321000024-0023744,,,4321,0.000231,631,https://www.1177.se/hitta-vard/kontaktkort/Barnavardcental-Savja-vardcentral-Uppsala/,,live_2026-07-21,2026-08-26
SE162321000024-0067889,Barnavårdcentral Bålsta Doktorn Skokloster,Unknown,False,"Slottskogsleden 19 R, Skokloster",0171-62 00 20,59.6911464,17.6134736,03,0305,,03_SE162321000024-0067889,,,471,0.002121,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Familjelakarna-Skokloster/,,live_2026-07-21,2026-08-26
SE162321000024-0033359,"Barnavårdcentral Ekeby Hälsocenter, Uppsala",Privat,False,"Ekeby bruk  2H, Uppsala",010-640 51 00,59.8482565,17.6069406,03,0380,,03_SE162321000024-0033359,,,6677,0.00015,0,https://www.1177.se/hitta-vard/kontaktkort/Barnens-Meliva-BVC-Ekeby-Uppsala/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000024-0059323,"Barnavårdcentral Ultuna vårdcentral, Uppsala",Privat,False,Ulls väg 30B,018-700 89 00,59.812596,17.6585319,03,0380,,03_SE162321000024-0059323,,,5029,0.000199,414,https://www.1177.se/hitta-vard/kontaktkort/Barnavardcentral-Ultuna-vardcentral-Uppsala/,,live_2026-07-21,2026-08-26
,"Barnavårdcentralen Rud, en del av Familjecentralen Rud",Region,True,,,59.4055709,13.5183315,17,1780,,17_X0148,,,4761,0.00021,0,,,,2026-08-26
SE2321000057-9V0C,Barnavårdcentralen Vaggeryd,Region,True,"Familjecentralen, Sveavägen 4, Vaggeryd.",010-243 49 80,57.4983261,14.142887,06,0665,,06_SE2321000057-9V0C,,,463,0.002158,1026,https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovarden-Vaggeryd/,,live_2026-07-21,2026-08-26
SE162321000024-0048452,Barnavårdscental Familjeläkarna Luthagen,Privat,False,Hällbygatan 31 B,018-51 15 11,59.8657712,17.6074013,03,0380,,03_SE162321000024-0048452,,,7290,0.000137,272,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscental-Familjelakarna-Luthagen-Uppsala/,,live_2026-07-21,2026-08-26
SE162321000024-0071021,"Barnavårdscental Familjeläkarna Rosendal, Uppsala",Privat,False,"Torgny Segerstedts allé, 101, Uppsala",018-477 60 00,59.8389926,17.6354833,03,0380,,03_SE162321000024-0071021,,,6688,0.00015,307,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Familjelakarna-Rosendal-Uppsala/,,live_2026-07-21,2026-08-26
SE2321000198-054444,Barnavårdscentral Alfta Din hälsocentral,Region,False,"Stationsgatan 3, 822 30 Alfta",0271-196 00,61.3458058,16.0695175,21,2121,,21_SE2321000198-054444,,,733,0.001363,283,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Alfta-Din-halsocentral/,,live_2026-07-21,2026-08-26
SE162321000024-0023181,Barnavårdscentral Almunge vårdcentral,Region,False,"Almungeberg 6, Almunge",018-612 25 50,59.8673386,18.070887,03,0380,,03_SE162321000024-0023181,,,246,0.004053,340,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Almunge-vardcentral/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000024-0059076,Barnavårdscentral Alunda vårdcentral,Region,False,"Kyrkvägen 3, Alunda",018-611 07 90,60.0619688,18.0778215,03,0382,,03_SE162321000024-0059076,,,1400,0.000714,485,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Alunda/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000198-054411,Barnavårdscentral Andersberg Din hälsocentral,Region,True,"Vinddraget 22, 802 77 Gävle",026-15 77 00,60.6514621,17.1386912,21,2180,,21_SE2321000198-054411,,,4006,0.00025,779,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Andersberg-Din-halsocentral/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000198-054446,Barnavårdscentral Arbrå Din hälsocentral,Privat,False,"Stationsesplanaden 10, 821 61 Arbrå",0278-388 80,61.4705105,16.3744808,21,2183,,21_SE2321000198-054446,,,441,0.002263,235,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Arbra-Din-halsocentral/,,live_2026-07-21,2026-08-26
SE2321000016-12Z3,Barnavårdscentral Barnhälsan Kvarnen,Region,True,"Järfällavägen 106, JÄRFÄLLA",,59.4196029,17.830832,01,0123,,01_SE2321000016-12Z3,,,4441,0.000225,3485,https://www.1177.se/hitta-vard/kontaktkort/Barnhalsan-Kvarnen-Jarfalla/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000024-0024807,"Barnavårdscentral Björklinge, Björklinge",Region,False,"Södra Långåsvägen 4, Björklinge",018-611 74 10,60.0294794,17.5517589,03,0380,,03_SE162321000024-0024807,,,1318,0.000759,615,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Bjorklinge-Bjorklinge-centrum/,,live_2026-07-21,2026-08-26
